age,taille,poids,sport_licence,niveau_etude,region,smoker,nationalité_francaise,nb_enfants,quotient_caf,revenu_estime_mois,situation_familiale,historique_credits,risque_personnel,date_creation_compte,score_credit,loyer_mensuel,montant_pret
71,184.8,47.6,non,4,Auvergne-Rhône-Alpes,non,non,2,189.8,3314,2.0,1.0,0.5,2022-05-03,782.0,5306.473283539622,500.0
30,178.6,117.6,non,5,Île-de-France,non,oui,3,212.8,1706,2.0,5.0,0.84,2022-08-16,364.0,5306.473283539622,23621.68748221039
68,160.3,60.1,oui,0,Occitanie,non,non,3,241.4,3203,6.0,2.5068201193520885,0.7,2023-03-31,574.7797217537943,5306.473283539622,500.0
66,167.0,73.5,non,5,Provence-Alpes-Côte d’Azur,oui,non,0,248.0,1411,0.0,2.5068201193520885,0.92,2020-08-29,473.0,5306.473283539622,500.0
59,180.0,66.0,non,0,Corse,oui,oui,-1,216.0,2417,6.0,2.5068201193520885,0.93,2022-12-09,466.0,5306.473283539622,500.0
55,164.0,51.9,oui,7,Hauts-de-France,oui,non,1,325.5,3910,0.0,2.0,0.59,2024-02-23,574.7797217537943,5000.0,500.0
64,162.6,80.0,oui,8,Hauts-de-France,non,oui,2,200.9,2667,3.0,4.0,0.54,2024-11-23,327.0,5000.0,27930.84059520144
29,171.7,85.6,oui,7,Occitanie,non,oui,3,253.9,1922,6.0,2.5068201193520885,0.0,2020-06-16,669.0,5306.473283539622,28081.124348030015
31,183.0,83.9,non,0,Occitanie,oui,non,2,213.9,2016,3.0,2.5068201193520885,0.11,2023-02-27,574.7797217537943,5000.0,500.0
31,179.5,67.7,oui,0,Bretagne,non,oui,3,360.6,2577,2.0,2.5068201193520885,0.43,2024-05-30,439.0,5306.473283539622,14060.211112473366
55,180.6,78.9,non,0,Occitanie,oui,oui,0,283.7,2363,0.0,4.0,0.83,2020-04-11,471.0,5306.473283539622,500.0
65,174.4,66.0,non,8,Corse,oui,non,2,300.1,1798,0.0,5.0,0.87,2023-09-09,574.7797217537943,5000.0,500.0
48,170.6,66.1,non,7,Corse,oui,non,-1,143.0,1125,3.0,2.5068201193520885,0.35,2020-07-01,574.7797217537943,5000.0,500.0
44,168.8,68.6,oui,8,Normandie,oui,oui,2,172.4,1011,0.0,2.0,0.79,2022-02-28,366.0,5306.473283539622,9845.714837942298
35,163.6,67.8,non,4,Corse,non,oui,1,438.4,1600,6.0,2.5068201193520885,0.42,2024-10-13,316.0,5306.473283539622,500.0
71,169.2,73.6,non,7,Corse,oui,oui,0,183.5,1977,2.0,3.0,0.74,2022-12-31,574.7797217537943,5000.0,500.0
57,173.9,74.7,non,8,Auvergne-Rhône-Alpes,oui,oui,1,257.1,3495,3.0,3.0,0.64,2020-11-24,574.7797217537943,5306.473283539622,11414.549373155434
29,169.2,80.9,oui,7,Corse,oui,oui,1,166.7,1930,3.0,2.5068201193520885,0.94,2023-07-29,559.0,5306.473283539622,3012.063373554618
44,155.8,60.0,oui,4,Hauts-de-France,non,non,0,350.8,2504,2.0,2.5068201193520885,0.17,2023-10-24,653.0,5306.473283539622,500.0
46,164.5,81.4,oui,0,Corse,oui,oui,-1,340.7,4841,0.0,5.0,0.96,2024-02-06,574.7797217537943,5000.0,500.0
22,181.7,76.2,oui,8,Bretagne,oui,non,4,258.4,3333,3.0,0.0,0.88,2024-06-03,574.7797217537943,5306.473283539622,9477.574898971938
74,184.0,65.9,non,4,Hauts-de-France,oui,oui,1,232.5,500,3.0,5.0,0.33,2024-11-14,574.7797217537943,5306.473283539622,500.0
46,168.0,89.5,oui,0,Bretagne,oui,oui,5,373.2,2353,3.0,1.0,0.53,2022-10-10,574.7797217537943,5000.0,16991.04537471131
67,161.2,58.5,non,0,Provence-Alpes-Côte d’Azur,non,oui,0,291.6,4739,3.0,4.0,0.64,2023-08-20,574.7797217537943,5000.0,5352.781809756316
42,165.9,48.6,oui,5,Normandie,non,oui,5,209.0,3935,3.0,2.5068201193520885,0.05,2024-04-20,574.7797217537943,5000.0,51449.06641903335
35,171.7,88.9,non,5,Corse,oui,non,0,159.9,2769,3.0,0.0,0.52,2021-06-25,788.0,5306.473283539622,500.0
33,173.4,75.6,oui,7,Occitanie,non,non,3,247.3,4496,3.0,2.5068201193520885,0.88,2020-09-10,436.0,5000.0,11133.588747115147
47,169.8,96.5,oui,7,Bretagne,oui,oui,0,307.0,4000,6.0,2.5068201193520885,0.54,2020-03-06,574.7797217537943,5306.473283539622,5898.406721601607
48,161.9,80.4,non,8,Hauts-de-France,non,oui,3,150.1,500,3.0,2.5068201193520885,0.56,2024-12-16,554.0,5000.0,18404.40555154162
36,153.2,66.1,oui,5,Provence-Alpes-Côte d’Azur,non,oui,1,537.4,3431,6.0,2.5068201193520885,0.6,2022-11-29,574.7797217537943,5000.0,28636.522945831894
36,175.5,80.0,non,8,Bretagne,non,oui,0,171.9,3635,3.0,2.5068201193520885,0.99,2022-09-07,431.0,5000.0,26470.0734951104
57,191.1,51.1,non,5,Normandie,non,oui,1,101.3,3975,2.0,2.5068201193520885,0.03,2020-09-01,833.0,5000.0,6395.482687750214
30,189.6,81.6,oui,4,Normandie,non,non,0,167.4,1752,2.0,2.0,0.71,2022-05-24,574.7797217537943,5306.473283539622,500.0
22,178.7,65.5,non,0,Provence-Alpes-Côte d’Azur,non,oui,0,300.9,3419,0.0,4.0,0.89,2021-11-27,520.0,5306.473283539622,500.0
37,177.1,85.8,oui,4,Occitanie,non,non,1,237.9,1978,2.0,2.5068201193520885,0.89,2024-10-09,721.0,5306.473283539622,500.0
72,174.2,65.8,non,7,Bretagne,non,non,2,423.8,2861,0.0,2.5068201193520885,0.38,2023-06-14,545.0,5306.473283539622,500.0
61,151.3,63.2,oui,7,Normandie,non,non,7,115.0,1048,0.0,1.0,0.39,2024-09-21,733.0,5000.0,21964.909408324824
71,168.8,52.5,non,5,Corse,oui,non,2,202.2,4272,2.0,1.0,0.97,2024-02-22,574.7797217537943,5000.0,500.0
33,159.4,53.5,non,8,Corse,non,non,3,93.5,4103,2.0,2.5068201193520885,0.66,2025-01-14,574.7797217537943,5000.0,500.0
50,171.0,102.1,oui,5,Bretagne,non,oui,-1,282.5,2462,0.0,1.0,0.04,2022-07-15,574.7797217537943,5000.0,7376.040396978845
66,170.4,76.0,oui,8,Provence-Alpes-Côte d’Azur,oui,non,3,289.8,500,2.0,2.5068201193520885,0.63,2020-12-16,574.7797217537943,5306.473283539622,500.0
48,179.5,81.5,non,7,Occitanie,oui,oui,3,149.8,2610,3.0,0.0,0.24,2024-11-16,574.7797217537943,5306.473283539622,5858.997730056157
22,178.5,72.5,non,8,Hauts-de-France,oui,oui,4,253.7,682,0.0,0.0,0.78,2023-03-11,574.7797217537943,5306.473283539622,13358.425975752269
23,165.4,58.0,non,5,Auvergne-Rhône-Alpes,oui,oui,1,268.9,726,0.0,4.0,0.08,2023-07-03,574.7797217537943,5306.473283539622,1816.513389417254
30,181.5,73.2,non,4,Normandie,oui,non,1,261.0,4668,3.0,1.0,0.92,2025-01-08,574.7797217537943,5306.473283539622,500.0
41,173.4,75.3,oui,7,Normandie,oui,oui,0,85.6,2896,6.0,2.5068201193520885,0.16,2020-07-04,622.0,5000.0,500.0
34,163.6,63.4,oui,4,Hauts-de-France,oui,oui,2,207.9,3660,2.0,2.5068201193520885,0.88,2023-09-13,574.7797217537943,5306.473283539622,6294.865359052765
31,156.9,50.4,non,0,Provence-Alpes-Côte d’Azur,non,oui,0,256.2,720,3.0,4.0,0.21,2022-03-02,478.0,5000.0,500.0
49,181.4,26.7,oui,0,Occitanie,oui,non,4,240.1,2194,6.0,3.0,0.19,2023-10-22,574.7797217537943,5000.0,500.0
48,189.3,88.9,oui,0,Hauts-de-France,non,oui,1,229.6,2691,3.0,1.0,0.86,2023-06-26,574.7797217537943,5000.0,10094.602659687129
64,172.2,66.2,non,5,Auvergne-Rhône-Alpes,oui,oui,3,278.6,2958,3.0,2.0,0.53,2025-05-16,574.7797217537943,5306.473283539622,6867.805008926879
53,174.6,41.5,oui,5,Provence-Alpes-Côte d’Azur,non,non,1,382.0,1902,3.0,0.0,0.19,2025-04-04,649.0,5000.0,500.0
32,168.5,62.7,non,0,Occitanie,oui,oui,4,417.9,2159,2.0,2.5068201193520885,0.72,2023-03-11,664.0,5000.0,12032.369556793758
46,176.5,80.0,non,5,Corse,non,non,2,176.1,3360,3.0,2.0,0.25,2025-02-21,574.7797217537943,5306.473283539622,500.0
33,170.6,45.4,non,8,Bretagne,non,oui,0,101.6,3054,3.0,2.0,0.31,2020-04-14,491.0,5000.0,15175.549269877773
73,177.8,85.3,non,7,Corse,non,oui,2,230.6,3794,6.0,2.5068201193520885,0.18,2024-01-11,398.0,5000.0,19031.2453568504
39,167.2,81.0,oui,4,Auvergne-Rhône-Alpes,non,non,3,382.8,2126,0.0,0.0,0.37,2023-04-23,830.0,5000.0,4305.281124866972
55,180.4,76.8,oui,8,Normandie,oui,non,0,273.8,2850,3.0,2.5068201193520885,0.99,2020-03-16,746.0,5306.473283539622,500.0
19,170.1,83.4,oui,5,Corse,non,oui,3,464.9,4098,2.0,2.5068201193520885,0.8,2021-10-21,574.7797217537943,5306.473283539622,27817.103210134585
73,171.7,42.7,oui,5,Île-de-France,oui,oui,1,296.6,500,3.0,2.5068201193520885,0.56,2022-08-18,574.7797217537943,5306.473283539622,1317.8594375058683
33,170.0,65.5,non,5,Provence-Alpes-Côte d’Azur,oui,oui,0,300.2,3517,0.0,0.0,0.15,2021-09-30,688.0,5000.0,4105.1924202728505
59,149.1,67.3,oui,8,Provence-Alpes-Côte d’Azur,oui,non,0,215.6,2784,2.0,5.0,0.5,2020-04-20,574.7797217537943,5306.473283539622,500.0
48,177.7,69.1,oui,5,Auvergne-Rhône-Alpes,oui,non,1,295.4,2063,6.0,2.5068201193520885,0.24,2022-09-06,436.0,5306.473283539622,500.0
68,165.1,104.4,oui,5,Île-de-France,non,non,3,341.7,2622,6.0,2.5068201193520885,0.59,2022-01-06,574.7797217537943,5306.473283539622,16998.06663584552
62,185.8,71.1,oui,0,Auvergne-Rhône-Alpes,non,oui,1,312.9,3090,6.0,2.0,0.13,2023-10-29,574.7797217537943,5306.473283539622,13642.7568117224
33,161.6,63.3,non,7,Normandie,non,oui,3,145.9,3663,3.0,1.0,0.47,2023-09-23,300.0,5306.473283539622,22621.63861669393
50,140.8,86.7,oui,8,Île-de-France,non,oui,1,79.7,2346,3.0,2.5068201193520885,0.72,2020-01-05,357.0,5306.473283539622,22933.793957434867
20,166.9,59.7,oui,0,Provence-Alpes-Côte d’Azur,oui,non,4,236.5,3224,0.0,2.5068201193520885,0.19,2023-05-09,729.0,5000.0,500.0
48,174.1,67.4,non,8,Auvergne-Rhône-Alpes,non,non,4,159.1,1254,3.0,2.5068201193520885,0.7,2020-08-12,574.7797217537943,5306.473283539622,1753.0807173043738
53,177.8,63.8,non,8,Provence-Alpes-Côte d’Azur,oui,oui,3,288.0,2315,3.0,5.0,0.41,2023-11-07,681.0,5000.0,19649.941354582017
45,182.8,94.1,non,8,Auvergne-Rhône-Alpes,non,oui,0,181.9,1252,3.0,2.5068201193520885,0.11,2023-06-21,544.0,5306.473283539622,11239.227128777286
69,169.6,81.7,non,5,Auvergne-Rhône-Alpes,non,non,2,227.3,2792,0.0,2.5068201193520885,0.89,2023-11-07,683.0,5306.473283539622,500.0
51,172.8,71.1,non,5,Bretagne,oui,oui,0,224.8,733,3.0,2.0,0.41,2024-07-09,381.0,5306.473283539622,500.0
22,171.6,43.0,non,0,Corse,oui,non,0,355.3,2454,0.0,2.5068201193520885,0.63,2024-03-22,776.0,5000.0,500.0
25,174.6,70.2,oui,5,Provence-Alpes-Côte d’Azur,oui,oui,1,263.2,4038,0.0,1.0,0.52,2024-03-16,574.7797217537943,5306.473283539622,19518.073603875466
26,144.7,65.4,non,0,Provence-Alpes-Côte d’Azur,non,non,2,252.1,1879,2.0,2.5068201193520885,0.49,2020-04-25,574.7797217537943,5000.0,500.0
45,176.3,46.7,oui,4,Provence-Alpes-Côte d’Azur,oui,oui,1,215.2,1814,0.0,2.0,0.95,2024-06-12,574.7797217537943,5000.0,500.0
25,169.3,104.9,oui,5,Bretagne,oui,oui,3,172.0,2901,6.0,4.0,0.27,2024-05-27,574.7797217537943,5306.473283539622,17635.941785285526
23,170.6,51.4,non,7,Île-de-France,oui,non,3,179.4,2669,3.0,2.5068201193520885,0.31,2022-10-02,537.0,5306.473283539622,500.0
58,172.5,76.2,oui,7,Auvergne-Rhône-Alpes,non,oui,2,376.7,2355,0.0,4.0,0.73,2022-01-25,574.7797217537943,5306.473283539622,18620.549813143112
54,178.6,78.7,oui,8,Normandie,non,oui,0,200.9,2996,2.0,2.5068201193520885,0.58,2020-08-31,574.7797217537943,5000.0,18557.96569244689
35,178.8,74.2,oui,0,Île-de-France,non,oui,1,243.2,2582,0.0,2.0,0.22,2020-11-14,574.7797217537943,5000.0,21217.73901746017
26,167.8,82.7,non,4,Hauts-de-France,oui,oui,1,322.0,2212,0.0,2.5068201193520885,0.45,2022-10-09,574.7797217537943,5306.473283539622,500.0
25,167.2,79.7,non,7,Normandie,oui,oui,0,193.2,1049,6.0,2.5068201193520885,0.31,2022-06-13,574.7797217537943,5306.473283539622,500.0
64,171.5,63.4,non,5,Occitanie,non,oui,1,171.6,2157,0.0,4.0,0.85,2025-03-21,459.0,5306.473283539622,8833.929281057379
62,174.0,74.3,non,0,Provence-Alpes-Côte d’Azur,oui,oui,1,167.7,3050,3.0,0.0,0.49,2024-07-09,574.7797217537943,5000.0,500.0
32,172.6,62.0,oui,7,Hauts-de-France,non,oui,0,255.9,2350,3.0,2.5068201193520885,0.41,2022-05-22,506.0,5000.0,12689.406927603306
53,177.4,56.7,non,7,Île-de-France,oui,oui,1,121.1,4508,2.0,1.0,0.54,2023-05-28,574.7797217537943,5306.473283539622,5192.834085759536
42,169.8,81.6,non,0,Île-de-France,oui,non,2,452.4,2518,0.0,2.5068201193520885,0.58,2021-11-10,557.0,5306.473283539622,500.0
48,170.3,55.6,non,4,Auvergne-Rhône-Alpes,non,non,1,241.2,2727,3.0,5.0,0.66,2021-01-20,736.0,5306.473283539622,500.0
38,176.9,84.1,oui,5,Corse,non,oui,1,157.0,3511,3.0,3.0,0.3,2024-07-05,574.7797217537943,5306.473283539622,6770.178735536348
38,157.1,76.3,non,0,Hauts-de-France,non,non,2,356.6,2108,6.0,0.0,0.77,2020-07-29,574.7797217537943,5000.0,500.0
31,172.3,58.5,non,5,Normandie,oui,oui,1,366.6,2983,3.0,2.5068201193520885,0.82,2021-06-20,574.7797217537943,5306.473283539622,500.0
48,169.2,65.8,non,4,Bretagne,non,non,2,268.6,1813,0.0,2.0,0.81,2020-11-02,312.0,5000.0,500.0
32,168.5,91.8,oui,0,Corse,oui,non,2,184.8,2149,6.0,2.5068201193520885,0.6,2021-12-02,574.7797217537943,5306.473283539622,500.0
74,169.2,74.4,non,8,Provence-Alpes-Côte d’Azur,oui,non,0,285.2,1590,0.0,2.5068201193520885,0.68,2021-05-23,553.0,5000.0,500.0
48,189.5,80.2,non,4,Bretagne,non,oui,3,348.2,1828,0.0,2.5068201193520885,0.32,2024-04-06,574.7797217537943,5000.0,17360.70109674044
49,170.2,91.9,oui,4,Bretagne,oui,oui,0,334.7,2455,6.0,1.0,0.39,2021-11-17,560.0,5000.0,500.0
40,178.5,79.2,non,5,Bretagne,non,oui,1,37.6,2494,3.0,0.0,0.72,2021-01-11,716.0,5000.0,3173.982638252321
54,159.2,69.8,non,8,Normandie,non,oui,1,490.5,4431,3.0,3.0,0.25,2021-04-25,840.0,5000.0,24805.17092545132
41,151.8,85.1,non,7,Auvergne-Rhône-Alpes,non,non,0,267.1,3964,3.0,2.5068201193520885,0.21,2020-03-12,574.7797217537943,5000.0,500.0
31,175.5,87.3,non,8,Hauts-de-France,non,oui,1,205.4,1663,3.0,0.0,0.05,2022-05-31,736.0,5306.473283539622,19163.27521901897
54,180.2,60.8,non,5,Auvergne-Rhône-Alpes,non,oui,1,147.3,3570,3.0,2.5068201193520885,0.95,2023-01-06,574.7797217537943,5306.473283539622,21952.082081884462
54,178.2,73.1,non,5,Occitanie,non,non,2,150.3,1843,2.0,3.0,0.73,2023-06-16,819.0,5000.0,500.0
24,158.0,86.6,non,8,Corse,oui,oui,1,259.9,2937,2.0,2.5068201193520885,0.2,2021-01-11,574.7797217537943,5306.473283539622,4144.210639275791
70,198.3,83.5,non,5,Île-de-France,non,oui,1,250.7,1827,0.0,2.5068201193520885,0.03,2020-11-09,574.7797217537943,5000.0,8612.853004939105
43,164.0,74.6,oui,0,Hauts-de-France,non,oui,2,441.3,2523,6.0,2.5068201193520885,0.27,2022-05-01,655.0,5306.473283539622,6236.282621991046
36,177.7,76.3,oui,7,Bretagne,non,non,1,274.2,1008,0.0,2.5068201193520885,0.12,2020-12-27,629.0,5000.0,500.0
54,159.0,61.7,oui,4,Hauts-de-France,oui,non,2,138.6,2776,3.0,4.0,0.13,2022-03-18,809.0,5000.0,500.0
26,149.3,68.0,oui,5,Auvergne-Rhône-Alpes,non,oui,2,320.2,2846,3.0,4.0,0.08,2024-08-09,559.0,5306.473283539622,18012.7450651214
19,170.5,64.6,oui,5,Hauts-de-France,non,non,-2,222.3,2603,3.0,2.5068201193520885,0.8,2023-07-29,574.7797217537943,5306.473283539622,500.0
68,176.7,91.5,non,4,Auvergne-Rhône-Alpes,oui,oui,0,139.1,3310,0.0,2.5068201193520885,0.28,2024-08-29,415.0,5000.0,500.0
29,172.8,84.4,oui,4,Bretagne,non,non,1,440.5,3450,6.0,4.0,0.49,2024-05-16,381.0,5000.0,500.0
56,170.2,71.1,non,4,Île-de-France,oui,oui,1,233.9,2395,3.0,3.0,0.38,2025-02-17,574.7797217537943,5306.473283539622,500.0
26,153.1,54.8,non,7,Occitanie,non,non,0,163.2,4681,3.0,2.5068201193520885,0.0,2023-04-24,574.7797217537943,5306.473283539622,500.0
20,181.7,60.0,oui,8,Occitanie,non,oui,2,244.9,1872,3.0,0.0,0.03,2020-03-03,574.7797217537943,5306.473283539622,41816.55878349704
24,166.1,57.4,oui,4,Auvergne-Rhône-Alpes,oui,oui,4,193.0,1245,0.0,1.0,0.9,2025-01-30,363.0,5306.473283539622,10281.543497437697
21,165.3,73.0,oui,8,Normandie,oui,non,1,169.8,3648,6.0,3.0,0.02,2020-08-23,574.7797217537943,5000.0,500.0
23,160.0,73.4,oui,4,Auvergne-Rhône-Alpes,non,oui,0,268.6,500,6.0,3.0,0.06,2021-05-01,495.0,5306.473283539622,500.0
29,172.0,71.3,oui,0,Bretagne,oui,non,1,331.7,2882,2.0,2.5068201193520885,0.77,2022-12-18,574.7797217537943,5306.473283539622,500.0
41,181.1,64.6,non,8,Normandie,oui,oui,1,172.5,3566,3.0,4.0,0.43,2020-05-01,368.0,5306.473283539622,10403.95921577607
69,171.1,63.2,oui,4,Provence-Alpes-Côte d’Azur,non,non,2,138.0,500,6.0,2.5068201193520885,0.15,2023-03-19,539.0,5000.0,500.0
47,164.1,56.4,non,4,Hauts-de-France,non,oui,2,3.8,1085,2.0,5.0,0.28,2020-01-23,574.7797217537943,5306.473283539622,500.0
44,154.6,87.5,non,5,Île-de-France,oui,oui,2,243.3,2606,3.0,0.0,0.26,2021-04-22,574.7797217537943,5306.473283539622,6151.871676606673
45,175.8,60.8,non,5,Bretagne,oui,oui,2,311.8,4193,3.0,4.0,0.18,2021-01-20,574.7797217537943,5306.473283539622,12665.133715063856
75,151.8,68.3,oui,7,Provence-Alpes-Côte d’Azur,oui,non,2,181.5,1146,6.0,4.0,0.91,2022-10-11,574.7797217537943,5306.473283539622,500.0
29,180.2,68.9,oui,8,Normandie,non,oui,2,223.8,2500,3.0,5.0,0.87,2021-10-09,808.0,5000.0,34323.56986291342
55,172.5,73.0,non,0,Provence-Alpes-Côte d’Azur,non,non,2,202.0,3967,6.0,2.5068201193520885,0.81,2024-04-27,574.7797217537943,5000.0,500.0
34,160.1,70.5,oui,7,Occitanie,non,oui,0,409.3,1500,6.0,2.5068201193520885,0.54,2021-11-21,396.0,5306.473283539622,5493.790208184226
63,166.3,82.7,oui,0,Auvergne-Rhône-Alpes,non,oui,2,210.5,2915,0.0,2.5068201193520885,0.38,2023-01-02,574.7797217537943,5306.473283539622,15208.371084826213
24,173.1,56.1,non,5,Bretagne,non,oui,3,275.8,2768,0.0,2.5068201193520885,0.61,2020-04-14,837.0,5306.473283539622,28226.44119694921
30,176.6,87.8,non,8,Corse,oui,oui,1,242.7,2170,0.0,4.0,0.05,2024-06-02,809.0,5000.0,500.0
25,161.2,81.8,oui,5,Île-de-France,non,non,3,367.3,2601,3.0,0.0,0.02,2023-04-17,574.7797217537943,5306.473283539622,12004.129272971522
61,168.1,82.2,oui,7,Normandie,non,non,4,263.4,3665,6.0,2.5068201193520885,0.55,2023-12-21,343.0,5000.0,2703.582829060233
20,172.7,42.1,oui,7,Hauts-de-France,non,oui,0,102.4,2367,2.0,2.5068201193520885,0.08,2024-09-21,574.7797217537943,5306.473283539622,9738.964111531204
18,162.5,45.3,non,8,Auvergne-Rhône-Alpes,oui,oui,2,234.8,2026,2.0,3.0,0.26,2023-01-12,525.0,5306.473283539622,19589.45728495428
20,193.8,88.8,oui,7,Provence-Alpes-Côte d’Azur,non,non,-2,86.8,1705,0.0,3.0,0.99,2020-10-16,574.7797217537943,5306.473283539622,500.0
53,168.6,69.5,non,7,Normandie,oui,non,3,260.8,508,0.0,2.5068201193520885,0.25,2024-04-21,574.7797217537943,5000.0,500.0
43,171.1,69.5,oui,8,Corse,oui,non,0,451.7,1522,3.0,3.0,0.72,2020-12-06,574.7797217537943,5306.473283539622,500.0
54,175.2,72.5,non,8,Corse,oui,oui,2,187.5,3276,0.0,2.5068201193520885,0.83,2023-05-30,574.7797217537943,5000.0,2667.841556585411
28,182.2,83.3,oui,5,Provence-Alpes-Côte d’Azur,oui,oui,2,289.0,2615,0.0,2.5068201193520885,0.65,2025-05-14,574.7797217537943,5000.0,10661.366551428133
40,167.3,67.7,non,0,Provence-Alpes-Côte d’Azur,oui,oui,2,218.6,2537,3.0,2.5068201193520885,0.69,2024-03-25,574.7797217537943,5000.0,500.0
63,162.7,63.9,oui,7,Provence-Alpes-Côte d’Azur,non,oui,0,306.5,1443,3.0,2.5068201193520885,0.88,2021-11-28,539.0,5000.0,19453.123010435334
52,165.8,55.1,oui,8,Provence-Alpes-Côte d’Azur,non,non,1,199.2,2262,2.0,1.0,0.53,2025-04-19,518.0,5306.473283539622,500.0
32,160.5,65.7,non,4,Auvergne-Rhône-Alpes,non,non,3,420.7,3600,2.0,2.5068201193520885,0.61,2024-11-26,574.7797217537943,5000.0,500.0
66,175.0,57.3,oui,8,Bretagne,non,oui,5,319.7,3467,2.0,0.0,0.84,2023-06-03,574.7797217537943,5306.473283539622,48799.38535883332
21,162.8,44.7,oui,7,Auvergne-Rhône-Alpes,oui,oui,0,149.9,2860,3.0,2.5068201193520885,0.1,2020-12-21,574.7797217537943,5306.473283539622,500.0
44,165.3,58.9,oui,0,Bretagne,oui,non,3,262.6,2732,3.0,2.0,0.4,2023-01-31,574.7797217537943,5306.473283539622,500.0
39,173.1,67.6,oui,8,Hauts-de-France,non,non,2,106.6,3173,2.0,1.0,0.6,2023-07-21,781.0,5306.473283539622,9397.89261615163
18,156.2,84.5,oui,8,Occitanie,oui,non,2,308.8,1610,2.0,2.5068201193520885,0.95,2021-05-25,574.7797217537943,5306.473283539622,4553.233144756817
67,164.5,51.7,oui,4,Occitanie,non,oui,3,126.4,3655,2.0,2.5068201193520885,0.35,2021-06-07,574.7797217537943,5000.0,28780.157804723476
45,165.2,64.0,non,7,Hauts-de-France,oui,non,0,402.2,2703,2.0,2.5068201193520885,0.32,2020-11-28,574.7797217537943,5000.0,500.0
42,168.5,94.3,non,0,Occitanie,oui,oui,2,322.9,4140,2.0,3.0,0.94,2025-05-21,574.7797217537943,5306.473283539622,500.0
49,172.6,84.5,oui,7,Corse,oui,non,-1,274.6,1827,6.0,1.0,0.58,2020-01-22,488.0,5000.0,500.0
58,154.2,86.6,oui,8,Bretagne,oui,oui,2,337.7,2469,0.0,2.0,0.09,2021-12-23,738.0,5306.473283539622,25411.861767695224
28,175.6,106.1,non,8,Normandie,non,non,1,137.7,2956,6.0,2.5068201193520885,0.01,2024-06-16,574.7797217537943,5306.473283539622,500.0
38,163.5,75.3,oui,5,Auvergne-Rhône-Alpes,oui,non,0,224.8,3443,6.0,2.5068201193520885,0.0,2023-09-23,385.0,5306.473283539622,500.0
23,183.6,76.3,non,5,Auvergne-Rhône-Alpes,oui,oui,-2,455.3,2297,0.0,3.0,0.64,2023-01-06,574.7797217537943,5000.0,500.0
59,181.4,83.5,non,4,Occitanie,non,oui,0,252.0,1274,6.0,2.5068201193520885,0.32,2025-03-16,574.7797217537943,5306.473283539622,500.0
43,169.7,68.6,non,5,Île-de-France,oui,non,4,325.0,2085,3.0,2.5068201193520885,0.78,2025-06-07,495.0,5306.473283539622,500.0
75,180.6,96.7,non,7,Île-de-France,non,non,0,272.5,1271,0.0,0.0,0.86,2021-04-11,747.0,5306.473283539622,500.0
55,165.5,80.0,oui,7,Provence-Alpes-Côte d’Azur,non,oui,0,378.8,4254,3.0,2.5068201193520885,0.22,2023-12-05,704.0,5000.0,23335.73090177466
73,164.9,76.3,non,0,Auvergne-Rhône-Alpes,oui,oui,0,277.0,2105,0.0,2.5068201193520885,0.29,2020-10-19,725.0,5000.0,500.0
55,157.8,24.2,non,8,Provence-Alpes-Côte d’Azur,oui,non,0,148.3,2878,3.0,5.0,0.53,2022-01-08,608.0,5000.0,500.0
48,180.6,76.6,non,5,Auvergne-Rhône-Alpes,non,oui,1,448.8,3921,3.0,2.5068201193520885,0.91,2021-06-20,574.7797217537943,5306.473283539622,18587.181867106927
32,165.4,59.8,oui,0,Auvergne-Rhône-Alpes,non,oui,1,43.1,686,0.0,2.5068201193520885,0.22,2024-10-16,574.7797217537943,5306.473283539622,500.0
34,158.4,76.0,oui,0,Auvergne-Rhône-Alpes,non,non,0,91.6,3367,3.0,0.0,0.65,2023-06-21,574.7797217537943,5306.473283539622,500.0
51,172.3,72.3,oui,4,Île-de-France,oui,oui,0,287.9,3377,3.0,2.5068201193520885,0.81,2023-04-23,465.0,5000.0,8448.649852868983
29,165.1,69.0,oui,7,Hauts-de-France,oui,oui,1,300.3,1831,3.0,4.0,0.5,2021-12-27,614.0,5000.0,3994.8079558776567
62,167.0,60.2,oui,5,Provence-Alpes-Côte d’Azur,oui,oui,3,328.0,2843,2.0,5.0,0.65,2020-05-29,574.7797217537943,5306.473283539622,23585.131844015646
71,172.6,68.1,oui,4,Provence-Alpes-Côte d’Azur,non,oui,1,161.3,3446,6.0,2.5068201193520885,0.8,2023-05-06,315.0,5000.0,6832.913481768871
22,171.8,63.2,non,4,Hauts-de-France,non,non,2,215.6,3887,3.0,5.0,0.33,2021-06-16,574.7797217537943,5306.473283539622,500.0
56,189.0,60.9,oui,4,Provence-Alpes-Côte d’Azur,non,oui,3,263.3,1550,0.0,0.0,0.59,2021-06-18,574.7797217537943,5306.473283539622,23410.94590838871
74,172.7,82.7,oui,4,Occitanie,non,non,3,304.2,1703,0.0,1.0,0.47,2021-07-14,627.0,5000.0,500.0
38,189.0,84.5,non,0,Auvergne-Rhône-Alpes,non,non,4,248.2,3108,0.0,0.0,0.58,2021-05-15,574.7797217537943,5000.0,500.0
70,177.2,51.6,oui,5,Auvergne-Rhône-Alpes,oui,oui,3,297.6,1503,6.0,2.0,0.57,2021-10-14,574.7797217537943,5306.473283539622,14321.242398422684
52,170.2,66.9,non,4,Corse,non,non,3,325.2,1263,0.0,1.0,0.1,2024-03-22,574.7797217537943,5000.0,500.0
